token,model,logprob_sum,count
3002,delphi-llama2-25.6m,-284.5263695092872,177
3814,delphi-llama2-25.6m,-185.61574539309368,127
3948,delphi-llama2-25.6m,-517.4224869683385,124
2679,delphi-llama2-25.6m,-398.6867715693079,209
1938,delphi-llama2-25.6m,-959.8424587224144,533
2250,delphi-llama2-25.6m,-17.889425848165047,29
2318,delphi-llama2-25.6m,-353.90450248046545,258
3402,delphi-llama2-25.6m,-398.3057121678721,143
3025,delphi-llama2-25.6m,-726.2299291044474,179
1889,delphi-llama2-25.6m,-120.3599131857045,49
1477,delphi-llama2-25.6m,-49.77511220082249,230
2659,delphi-llama2-25.6m,-435.34691650164314,214
3837,delphi-llama2-25.6m,-241.3191858169157,126
1986,delphi-llama2-25.6m,-401.94041708111763,126
3496,delphi-llama2-25.6m,-380.208579717204,163
2067,delphi-llama2-25.6m,-362.0967441909015,127
3335,delphi-llama2-25.6m,-177.8646864494367,125
1741,delphi-llama2-25.6m,-802.8196140434666,609
1958,delphi-llama2-25.6m,-65.52942241133132,217
1128,delphi-llama2-25.6m,-574.3244193770806,405
2236,delphi-llama2-25.6m,-688.770575503615,315
2732,delphi-llama2-25.6m,-370.1712383084232,239
2393,delphi-llama2-25.6m,-411.38882023707265,273
1041,delphi-llama2-25.6m,-38.5413950422103,196
2135,delphi-llama2-25.6m,-566.0128654977307,215
513,delphi-llama2-25.6m,-1259.0189678133465,347
2070,delphi-llama2-25.6m,-872.486758390005,427
1577,delphi-llama2-25.6m,-55.33396176386668,66
3811,delphi-llama2-25.6m,-149.63917821715586,114
3880,delphi-llama2-25.6m,-210.16209511095076,104
813,delphi-llama2-25.6m,-131.13332557678223,50
1858,delphi-llama2-25.6m,-60.84658358896837,308
649,delphi-llama2-25.6m,-80.59240957147563,326
2119,delphi-llama2-25.6m,-608.890592782991,405
3237,delphi-llama2-25.6m,-371.69565807585604,191
3144,delphi-llama2-25.6m,-793.1993385274691,186
459,delphi-llama2-25.6m,-163.17170892424508,548
2864,delphi-llama2-25.6m,-420.226117765691,235
3056,delphi-llama2-25.6m,-870.6245511621237,197
2878,delphi-llama2-25.6m,-126.76080672604985,211
3295,delphi-llama2-25.6m,-308.3809803014301,111
1987,delphi-llama2-25.6m,-467.54077433217026,277
2488,delphi-llama2-25.6m,-371.3013586779125,111
3566,delphi-llama2-25.6m,-135.9658957135398,151
2730,delphi-llama2-25.6m,-15.593133410187875,66
3244,delphi-llama2-25.6m,-372.05591931482195,175
2943,delphi-llama2-25.6m,-320.2949951296614,183
2166,delphi-llama2-25.6m,-1.5454538371941453,41
2958,delphi-llama2-25.6m,-939.1113050263375,194
3432,delphi-llama2-25.6m,-88.08963185898028,45
3869,delphi-llama2-25.6m,-233.50569719282794,134
1646,delphi-llama2-25.6m,-9.827731332614349,34
1217,delphi-llama2-25.6m,-7.972969001872116,70
1609,delphi-llama2-25.6m,-2.2292847216594964,4
2316,delphi-llama2-25.6m,-262.75186086446047,63
3901,delphi-llama2-25.6m,-317.0890556265076,149
641,delphi-llama2-25.6m,-119.76131543792201,202
1519,delphi-llama2-25.6m,-16.230318225047085,180
3980,delphi-llama2-25.6m,-287.69014425575733,136
2380,delphi-llama2-25.6m,-8.632436917952873,58
2726,delphi-llama2-25.6m,-743.3659476172761,206
3138,delphi-llama2-25.6m,-17.72853446866111,171
3045,delphi-llama2-25.6m,-629.5264247618616,175
2506,delphi-llama2-25.6m,-198.38937962119235,313
2977,delphi-llama2-25.6m,-52.3413621862519,62
2598,delphi-llama2-25.6m,-349.39532339118887,190
2662,delphi-llama2-25.6m,-379.31705458811484,249
1997,delphi-llama2-25.6m,-413.945715282578,157
2304,delphi-llama2-25.6m,-212.84626649534766,296
2060,delphi-llama2-25.6m,-31.606391283092307,107
2369,delphi-llama2-25.6m,-347.5963640396076,295
3793,delphi-llama2-25.6m,-382.63329712552513,187
2795,delphi-llama2-25.6m,-370.8255335240028,171
750,delphi-llama2-25.6m,-442.5299448288861,242
1210,delphi-llama2-25.6m,-10.16754909913459,73
2174,delphi-llama2-25.6m,-0.0778398932015989,18
1244,delphi-llama2-25.6m,-240.26771388133056,86
3752,delphi-llama2-25.6m,-219.02291790087475,138
3595,delphi-llama2-25.6m,-277.0339212529361,138
2382,delphi-llama2-25.6m,-10.352996985660866,11
3960,delphi-llama2-25.6m,-28.703028605203144,129
2175,delphi-llama2-25.6m,-464.75976970168995,399
2438,delphi-llama2-25.6m,-357.488733487,258
3078,delphi-llama2-25.6m,-585.912062891759,195
1374,delphi-llama2-25.6m,-243.57741570891812,72
2554,delphi-llama2-25.6m,-643.1745678738516,260
708,delphi-llama2-25.6m,-116.03704991802442,395
3434,delphi-llama2-25.6m,-473.786617167294,157
4062,delphi-llama2-25.6m,-155.4445141964752,111
1576,delphi-llama2-25.6m,-68.7039790865698,184
2333,delphi-llama2-25.6m,-455.61356343794614,163
3806,delphi-llama2-25.6m,-290.4129385691922,119
1768,delphi-llama2-25.6m,-385.2887716084733,144
3054,delphi-llama2-25.6m,-473.1886399673531,181
2404,delphi-llama2-25.6m,-650.2737256663677,327
2891,delphi-llama2-25.6m,-831.1680060222861,205
2716,delphi-llama2-25.6m,-377.36272174443,264
3521,delphi-llama2-25.6m,-302.4536005542104,155
1742,delphi-llama2-25.6m,-379.6410367125645,144
1644,delphi-llama2-25.6m,-47.73473433700019,193
2848,delphi-llama2-25.6m,-650.1873323991895,170
3938,delphi-llama2-25.6m,-152.07381559253554,121
1133,delphi-llama2-25.6m,-470.31856931518996,169
2383,delphi-llama2-25.6m,-12.548021539271303,110
2094,delphi-llama2-25.6m,-598.1742269041715,211
3093,delphi-llama2-25.6m,-233.05476032395381,173
3419,delphi-llama2-25.6m,-511.00907384976745,162
3131,delphi-llama2-25.6m,-253.25634245810215,178
1914,delphi-llama2-25.6m,-70.20453190803528,12
2906,delphi-llama2-25.6m,-337.41712570887466,216
2194,delphi-llama2-25.6m,-493.9197886104812,305
2171,delphi-llama2-25.6m,-244.8203343359055,173
3583,delphi-llama2-25.6m,-234.55047754370025,82
2670,delphi-llama2-25.6m,-117.65606210823171,53
1906,delphi-llama2-25.6m,-359.7139368961798,286
1878,delphi-llama2-25.6m,-38.657404453608706,162
2214,delphi-llama2-25.6m,-143.6730392985046,29
3041,delphi-llama2-25.6m,-113.68126205261797,50
3571,delphi-llama2-25.6m,-339.39406510454137,143
2594,delphi-llama2-25.6m,-708.422514397651,236
3408,delphi-llama2-25.6m,-295.35424374588183,223
3791,delphi-llama2-25.6m,-313.01717327721417,127
2858,delphi-llama2-25.6m,-360.279035608517,193
1326,delphi-llama2-25.6m,-198.1417350769043,35
1864,delphi-llama2-25.6m,-360.10981489438564,145
3332,delphi-llama2-25.6m,-53.329531744122505,14
3586,delphi-llama2-25.6m,-424.0436530072475,154
2510,delphi-llama2-25.6m,-1017.5814618510776,278
2049,delphi-llama2-25.6m,-963.1850285336841,302
2991,delphi-llama2-25.6m,-861.2080895960971,270
1915,delphi-llama2-25.6m,-758.2778596688004,466
2525,delphi-llama2-25.6m,-13.698101544054225,34
2933,delphi-llama2-25.6m,-501.09617730940226,204
3443,delphi-llama2-25.6m,-277.4461530736735,172
2611,delphi-llama2-25.6m,-720.2132584617648,298
2293,delphi-llama2-25.6m,-55.047006154356495,109
1062,delphi-llama2-25.6m,-67.98107456094112,101
1838,delphi-llama2-25.6m,-105.85939636061084,119
2893,delphi-llama2-25.6m,-567.6159433819994,208
3990,delphi-llama2-25.6m,-203.4866971806623,99
2291,delphi-llama2-25.6m,-1078.172553833574,310
2616,delphi-llama2-25.6m,-279.86461937613785,80
399,delphi-llama2-25.6m,-50.83963040127128,53
3228,delphi-llama2-25.6m,-171.78801322355866,46
1435,delphi-llama2-25.6m,-499.8031564755365,107
1298,delphi-llama2-25.6m,-206.3131335824728,74
3615,delphi-llama2-25.6m,-418.22833020985126,161
3767,delphi-llama2-25.6m,-398.9012771397829,122
2966,delphi-llama2-25.6m,-324.9350065525214,210
2877,delphi-llama2-25.6m,-741.396887796931,189
2920,delphi-llama2-25.6m,-496.5688165463507,182
2572,delphi-llama2-25.6m,-475.9670779109001,120
2410,delphi-llama2-25.6m,-557.9728949439013,293
2149,delphi-llama2-25.6m,-563.5332723592292,320
2780,delphi-llama2-25.6m,-415.01744993403554,203
1629,delphi-llama2-25.6m,-26.219325598685828,99
2656,delphi-llama2-25.6m,-428.4635550507228,296
2672,delphi-llama2-25.6m,-498.51523285964504,226
3411,delphi-llama2-25.6m,-700.8313544802368,135
1776,delphi-llama2-25.6m,-46.50058134414212,93
3647,delphi-llama2-25.6m,-235.00589157055947,139
3955,delphi-llama2-25.6m,-172.5531530623848,115
2755,delphi-llama2-25.6m,-310.8498149201623,221
3064,delphi-llama2-25.6m,-245.41363246942637,202
364,delphi-llama2-25.6m,-132.5409802372651,335
3883,delphi-llama2-25.6m,-286.0139046168515,162
3006,delphi-llama2-25.6m,-13.503286990486231,37
1924,delphi-llama2-25.6m,-385.5052875392357,478
627,delphi-llama2-25.6m,-6.782644064980559,24
3021,delphi-llama2-25.6m,-615.2735006203875,166
2693,delphi-llama2-25.6m,-409.1331919845834,254
3598,delphi-llama2-25.6m,-184.41309483867371,115
532,delphi-llama2-25.6m,-1272.6346611995832,544
647,delphi-llama2-25.6m,-72.64710816740262,92
736,delphi-llama2-25.6m,-520.4373920873622,155
1052,delphi-llama2-25.6m,-10.568194147536815,72
4008,delphi-llama2-25.6m,-497.73251473903656,121
4018,delphi-llama2-25.6m,-194.67763884384476,115
1068,delphi-llama2-25.6m,-7.294773301713576,33
3739,delphi-llama2-25.6m,-282.09675155149307,172
2871,delphi-llama2-25.6m,-199.7958501885878,193
3035,delphi-llama2-25.6m,-418.60725181689486,163
3180,delphi-llama2-25.6m,-6.012641002119835,153
2999,delphi-llama2-25.6m,-365.56244687648723,276
3232,delphi-llama2-25.6m,-231.50466615654295,158
2845,delphi-llama2-25.6m,-425.5121398472111,219
1712,delphi-llama2-25.6m,-605.4388080611243,220
3782,delphi-llama2-25.6m,-691.0276271561161,161
3882,delphi-llama2-25.6m,-341.9359602248296,139
1877,delphi-llama2-25.6m,-20.623284955363488,35
1961,delphi-llama2-25.6m,-8.201194629147722,104
3762,delphi-llama2-25.6m,-268.6382950369443,122
3435,delphi-llama2-25.6m,-254.43055853631813,175
2581,delphi-llama2-25.6m,-1116.1441898196936,268
3287,delphi-llama2-25.6m,-230.39428491549916,120
2289,delphi-llama2-25.6m,-279.7670370314481,274
3706,delphi-llama2-25.6m,-216.7606551736244,112
2675,delphi-llama2-25.6m,-835.7116897115484,275
3610,delphi-llama2-25.6m,-138.92517147026956,113
2783,delphi-llama2-25.6m,-616.6088783886516,197
1406,delphi-llama2-25.6m,-580.1784610371105,143
3449,delphi-llama2-25.6m,-198.11924352042843,149
741,delphi-llama2-25.6m,-39.25136331941758,59
3430,delphi-llama2-25.6m,-229.88927535002586,130
3760,delphi-llama2-25.6m,-271.9601196862568,136
3347,delphi-llama2-25.6m,-696.6726270834915,148
3644,delphi-llama2-25.6m,-174.99194725563575,114
3192,delphi-llama2-25.6m,-303.61796214700735,171
2170,delphi-llama2-25.6m,-286.64572610733376,292
3562,delphi-llama2-25.6m,-401.64219784917077,254
2879,delphi-llama2-25.6m,-343.6891007797094,218
3283,delphi-llama2-25.6m,-625.4916904410347,168
696,delphi-llama2-25.6m,-14.15278637362644,14
2582,delphi-llama2-25.6m,-2.290442498538141,95
2711,delphi-llama2-25.6m,-29.879016637802124,7
2578,delphi-llama2-25.6m,-246.6562764043374,249
3816,delphi-llama2-25.6m,-0.16730041788605376,152
2152,delphi-llama2-25.6m,-584.9293644048739,258
1758,delphi-llama2-25.6m,-36.53057675642776,45
3126,delphi-llama2-25.6m,-676.2403118014336,183
1012,delphi-llama2-25.6m,-35.579624886860415,194
2039,delphi-llama2-25.6m,-1003.6402491980116,232
2673,delphi-llama2-25.6m,-2.829645224476735,104
3967,delphi-llama2-25.6m,-189.73924528900534,112
3817,delphi-llama2-25.6m,-106.69267876289086,132
1941,delphi-llama2-25.6m,-600.164769353989,461
1880,delphi-llama2-25.6m,-26.006909419454132,102
3931,delphi-llama2-25.6m,-10.285510854303539,134
2338,delphi-llama2-25.6m,-96.42280083452351,45
3522,delphi-llama2-25.6m,-582.518759639468,138
2480,delphi-llama2-25.6m,-519.042917189945,280
2266,delphi-llama2-25.6m,-433.1456281094579,289
2467,delphi-llama2-25.6m,-929.6082438651938,291
1079,delphi-llama2-25.6m,-22.83117152041723,82
4094,delphi-llama2-25.6m,-13.721630573272705,3
1611,delphi-llama2-25.6m,-51.57165187554165,177
2464,delphi-llama2-25.6m,-619.7529234075919,262
1336,delphi-llama2-25.6m,-14.163624713821264,182
1366,delphi-llama2-25.6m,-72.33753135800362,46
2207,delphi-llama2-25.6m,-902.619830760872,384
2141,delphi-llama2-25.6m,-128.33847333816811,32
3897,delphi-llama2-25.6m,-234.78706622123718,111
3008,delphi-llama2-25.6m,-265.98504450990004,148
2907,delphi-llama2-25.6m,-238.53791727949283,207
3506,delphi-llama2-25.6m,-189.30653578235797,136
1580,delphi-llama2-25.6m,-958.9703856752094,742
2138,delphi-llama2-25.6m,-206.03879164950922,53
2270,delphi-llama2-25.6m,-269.18407779347035,180
1008,delphi-llama2-25.6m,-99.88124869762032,122
3894,delphi-llama2-25.6m,-217.64165486118873,111
644,delphi-llama2-25.6m,-60.90376515005255,194
870,delphi-llama2-25.6m,-5.315371531978599,18
3686,delphi-llama2-25.6m,-537.2144104242325,138
1006,delphi-llama2-25.6m,-29.378608576102124,32
3958,delphi-llama2-25.6m,-529.0879961252213,118
3263,delphi-llama2-25.6m,-62.62165879551321,32
2712,delphi-llama2-25.6m,-23.500247416790444,112
3465,delphi-llama2-25.6m,-194.151447676697,126
3059,delphi-llama2-25.6m,-47.68664952553809,35
2420,delphi-llama2-25.6m,-304.1584230766457,189
2964,delphi-llama2-25.6m,-66.00327386707067,32
3492,delphi-llama2-25.6m,-2.3665105178952217,3
1851,delphi-llama2-25.6m,-778.2087585063418,528
2332,delphi-llama2-25.6m,-290.1223829853261,199
1668,delphi-llama2-25.6m,-38.705871583220414,246
3127,delphi-llama2-25.6m,-19.380643177396678,250
3534,delphi-llama2-25.6m,-2.5274879538774258,23
1902,delphi-llama2-25.6m,-8.370512626337586,37
3725,delphi-llama2-25.6m,-427.39298583287746,117
2985,delphi-llama2-25.6m,-75.04407991282642,20
2387,delphi-llama2-25.6m,-951.6561725999054,330
1070,delphi-llama2-25.6m,-8.446969830431044,5
2992,delphi-llama2-25.6m,-636.5597844570875,185
4081,delphi-llama2-25.6m,-387.9484569989145,92
1769,delphi-llama2-25.6m,-18.85115815847894,157
3919,delphi-llama2-25.6m,-261.8521439867327,132
4013,delphi-llama2-25.6m,-3.7975681636387435,134
3873,delphi-llama2-25.6m,-0.10313731944188476,3
3148,delphi-llama2-25.6m,-861.3343768697232,165
2352,delphi-llama2-25.6m,-363.0127110343892,124
1373,delphi-llama2-25.6m,-420.0101431719959,109
674,delphi-llama2-25.6m,-32.4403399197638,270
2019,delphi-llama2-25.6m,-1200.8769592525205,439
659,delphi-llama2-25.6m,-118.94662062637508,42
1426,delphi-llama2-25.6m,-40.23313512089953,88
2968,delphi-llama2-25.6m,-6.24792409460315,168
1751,delphi-llama2-25.6m,-587.5029922520116,567
2665,delphi-llama2-25.6m,-614.9346886347048,243
1735,delphi-llama2-25.6m,-6.208798818239302,71
1536,delphi-llama2-25.6m,-16.756015282599037,84
3211,delphi-llama2-25.6m,-465.1039955690503,158
2627,delphi-llama2-25.6m,-325.4726567945618,254
3466,delphi-llama2-25.6m,-155.44390728254803,120
2208,delphi-llama2-25.6m,-30.917528971493084,100
3341,delphi-llama2-25.6m,-268.4590266535233,182
1199,delphi-llama2-25.6m,-25.485263246951945,82
3792,delphi-llama2-25.6m,-280.2621442785894,113
3700,delphi-llama2-25.6m,-450.88311096746475,134
3427,delphi-llama2-25.6m,-211.865149644349,147
3422,delphi-llama2-25.6m,-344.88030282533146,150
3511,delphi-llama2-25.6m,-387.5320447092672,197
2831,delphi-llama2-25.6m,-417.56434655825433,257
867,delphi-llama2-25.6m,-48.299179328041646,132
542,delphi-llama2-25.6m,-48.208200801853536,159
3251,delphi-llama2-25.6m,-213.34227154316613,159
3997,delphi-llama2-25.6m,-239.866473168433,103
2455,delphi-llama2-25.6m,-521.792093430995,147
3795,delphi-llama2-25.6m,-144.0918491097982,143
3718,delphi-llama2-25.6m,-156.76129575277446,102
3333,delphi-llama2-25.6m,-231.2500947935332,135
1818,delphi-llama2-25.6m,-151.88787658512592,36
3094,delphi-llama2-25.6m,-229.66643166961148,166
3650,delphi-llama2-25.6m,-268.1566785359828,192
1819,delphi-llama2-25.6m,-438.31511460136244,357
2258,delphi-llama2-25.6m,-185.693461894989,29
3825,delphi-llama2-25.6m,-292.81891216733493,136
3174,delphi-llama2-25.6m,-275.1999791673152,162
2032,delphi-llama2-25.6m,-27.912868231302127,142
3694,delphi-llama2-25.6m,-157.23747181892395,23
3353,delphi-llama2-25.6m,-333.68748434796,155
1919,delphi-llama2-25.6m,-73.35480901758001,114
2745,delphi-llama2-25.6m,-552.5934612462297,232
2121,delphi-llama2-25.6m,-6.426605701446533,1
1766,delphi-llama2-25.6m,-25.014349562286952,56
2782,delphi-llama2-25.6m,-37.0813847299778,270
2817,delphi-llama2-25.6m,-0.7380921927128838,41
2407,delphi-llama2-25.6m,-526.4389154911041,138
2927,delphi-llama2-25.6m,-287.8670530410018,175
1113,delphi-llama2-25.6m,-11.436990839836653,17
3591,delphi-llama2-25.6m,-228.08904919825727,178
546,delphi-llama2-25.6m,-36.10924753273525,200
3267,delphi-llama2-25.6m,-198.07455537011265,155
2543,delphi-llama2-25.6m,-933.1092658769339,236
3613,delphi-llama2-25.6m,-258.452939312323,136
790,delphi-llama2-25.6m,-144.64970296641195,276
1953,delphi-llama2-25.6m,-0.0591366469670902,16
1578,delphi-llama2-25.6m,-12.574378867962082,61
3671,delphi-llama2-25.6m,-233.30578023013368,130
3551,delphi-llama2-25.6m,-293.3943986168597,142
3334,delphi-llama2-25.6m,-268.08220895018894,169
3171,delphi-llama2-25.6m,-466.45479664672166,174
3572,delphi-llama2-25.6m,-261.3948217652505,143
3306,delphi-llama2-25.6m,-151.29038883300382,125
3805,delphi-llama2-25.6m,-512.8375387135893,130
553,delphi-llama2-25.6m,-9.875046586033477,121
3836,delphi-llama2-25.6m,-312.6487030204298,154
2599,delphi-llama2-25.6m,-9.079806788540736,62
2468,delphi-llama2-25.6m,-261.8001425266266,55
3746,delphi-llama2-25.6m,-282.06809884425456,153
2784,delphi-llama2-25.6m,-345.44731477700407,197
2301,delphi-llama2-25.6m,-346.3187386635691,94
2808,delphi-llama2-25.6m,-538.9898988257628,200
2892,delphi-llama2-25.6m,-317.6880945033772,186
2186,delphi-llama2-25.6m,-120.37713127152529,65
2058,delphi-llama2-25.6m,-256.4978196620941,45
2066,delphi-llama2-25.6m,-291.94211585458834,122
2373,delphi-llama2-25.6m,-135.29736211895943,55
3380,delphi-llama2-25.6m,-328.06885378062725,112
3975,delphi-llama2-25.6m,-299.91098944607074,140
1252,delphi-llama2-25.6m,-5.5962312886586005,143
3286,delphi-llama2-25.6m,-813.1430439315736,157
2835,delphi-llama2-25.6m,-465.4424720430252,294
2434,delphi-llama2-25.6m,-31.582516099265376,106
3218,delphi-llama2-25.6m,-325.43825118367386,142
3577,delphi-llama2-25.6m,-127.92473138403147,92
3246,delphi-llama2-25.6m,-287.9422668261104,158
2928,delphi-llama2-25.6m,-434.55539328273153,184
3396,delphi-llama2-25.6m,-326.0383470940433,151
666,delphi-llama2-25.6m,-498.2147569311783,112
1585,delphi-llama2-25.6m,-11.420605427072587,35
680,delphi-llama2-25.6m,-37.731538237205996,112
3404,delphi-llama2-25.6m,-28.161296717313007,154
3713,delphi-llama2-25.6m,-172.1722808994673,144
3660,delphi-llama2-25.6m,-245.5876729314623,124
461,delphi-llama2-25.6m,-521.5519204880111,149
3194,delphi-llama2-25.6m,-317.3314253768476,168
3312,delphi-llama2-25.6m,-19.003894631578078,42
2536,delphi-llama2-25.6m,-508.1920813105244,291
3184,delphi-llama2-25.6m,-290.9918790794327,185
3989,delphi-llama2-25.6m,-708.8905389867723,140
2949,delphi-llama2-25.6m,-379.4922364160593,217
3391,delphi-llama2-25.6m,-277.16751629614737,157
3381,delphi-llama2-25.6m,-174.38621191505808,119
3209,delphi-llama2-25.6m,-275.82123339539976,183
3963,delphi-llama2-25.6m,-283.4750122051337,121
1984,delphi-llama2-25.6m,-638.3150733934308,495
3485,delphi-llama2-25.6m,-635.4820491658757,158
3394,delphi-llama2-25.6m,-255.6063057109568,158
2084,delphi-llama2-25.6m,-69.23950566980784,44
3197,delphi-llama2-25.6m,-314.5556327497761,195
588,delphi-llama2-25.6m,-42.32286663929972,129
2552,delphi-llama2-25.6m,-464.6140425330086,230
3280,delphi-llama2-25.6m,-183.90015614032745,35
3238,delphi-llama2-25.6m,-606.8231733529974,213
2953,delphi-llama2-25.6m,-13.445757119225163,22
1573,delphi-llama2-25.6m,-32.39653903245926,9
1738,delphi-llama2-25.6m,-45.92135191071429,12
3722,delphi-llama2-25.6m,-328.71695838097367,169
3968,delphi-llama2-25.6m,-283.0723756980151,113
2027,delphi-llama2-25.6m,-60.695551369585246,121
1675,delphi-llama2-25.6m,-20.909821722074412,13
2826,delphi-llama2-25.6m,-148.8111995216459,51
3400,delphi-llama2-25.6m,-308.9064669791551,189
2981,delphi-llama2-25.6m,-449.75738727069074,216
2648,delphi-llama2-25.6m,-296.51010070880875,76
3778,delphi-llama2-25.6m,-52.65983832210259,108
1600,delphi-llama2-25.6m,-20.66305168132385,42
1506,delphi-llama2-25.6m,-14.856550216674805,2
3773,delphi-llama2-25.6m,-267.2037021370925,133
2608,delphi-llama2-25.6m,-77.06841897964478,32
2078,delphi-llama2-25.6m,-27.556948117997308,55
2363,delphi-llama2-25.6m,-807.6393359952199,313
3774,delphi-llama2-25.6m,-244.15250908289454,129
1716,delphi-llama2-25.6m,-41.51835223194212,19
2360,delphi-llama2-25.6m,-2.109955750851441,60
1690,delphi-llama2-25.6m,-275.1998338829726,97
1730,delphi-llama2-25.6m,-219.95039892103523,75
3589,delphi-llama2-25.6m,-1.1450638374217306,152
